"outcome","predictor","term","estimate","category"
"B","stress_state","alc_exp_relaxedYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_exp_sociableYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_exp_buzzYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_exp_better_moodYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_exp_energeticYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_exp_hangoverYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_exp_embarrassedYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_exp_be_rudeYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_exp_nauseous_vomitYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_exp_injuryYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_mot_copingYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_mot_socialYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_mot_enhanceYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","locationhome:stress_state",0,"Interaction with focal predictor"
"B","stress_state","locationother:stress_state",0,"Interaction with focal predictor"
"B","stress_state","locationoutdoors:stress_state",0,"Interaction with focal predictor"
"B","stress_state","locationrestaurant_cafe:stress_state",0,"Interaction with focal predictor"
"B","stress_state","locationschool_work:stress_state",0,"Interaction with focal predictor"
"B","stress_state","locationsomeone_elses_home:stress_state",0,"Interaction with focal predictor"
"B","stress_state","social_context_aloneYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","social_context_friend_roommateYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","social_context_romantic_partnerYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","social_context_familyYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","social_context_coworker_classmateYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","social_context_strangerYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","social_context_otherYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_cueindirectly_visible:stress_state",0,"Interaction with focal predictor"
"B","stress_state","alc_cuenone:stress_state",0,"Interaction with focal predictor"
"B","stress_state","responsibilityYes:stress_state",0,"Interaction with focal predictor"
"B","stress_state","day_of_weekMon:stress_state",0,"Interaction with focal predictor"
"B","stress_state","day_of_weekSat:stress_state",0,"Interaction with focal predictor"
"B","stress_state","day_of_weekSun:stress_state",0,"Interaction with focal predictor"
"B","stress_state","day_of_weekThu:stress_state",0,"Interaction with focal predictor"
"B","stress_state","day_of_weekTue:stress_state",0,"Interaction with focal predictor"
"B","stress_state","day_of_weekWed:stress_state",0,"Interaction with focal predictor"
"B","stress_state","time_of_dayevening:stress_state",-0.0176163818097431,"Interaction with focal predictor"
"choice_prop","NA_state","(Intercept)",0.274155039833323,"Intercept"
"choice_prop","NA_state","alc_yday",0.00259043650642519,"Covariate main effect"
"choice_prop","NA_state","soft_yday",-0.00249601854216028,"Covariate main effect"
"choice_prop","NA_state","alc_today",0.00784871392499008,"Covariate main effect"
"choice_prop","NA_state","soft_today",-0.000702287009129265,"Covariate main effect"
"choice_prop","NA_state","alc_intend",0.0104063252586876,"Covariate main effect"
"choice_prop","NA_state","soft_intend",-0.0070095630347528,"Covariate main effect"
"choice_prop","NA_state","thirst_state",0.00174884873102555,"Covariate main effect"
"choice_prop","NA_state","hunger_state",-0.000858352389674056,"Covariate main effect"
"choice_prop","NA_state","tired_state",-0.000427272470524308,"Covariate main effect"
"choice_prop","NA_state","bored_state",0.00215745404963037,"Covariate main effect"
"choice_prop","NA_state","alc_craving",0.0257803683084648,"Covariate main effect"
"choice_prop","NA_state","soft_craving",-0.00747670713333887,"Covariate main effect"
"choice_prop","NA_state","alc_exp_relaxedYes",0.0259710321255662,"Covariate main effect"
"choice_prop","NA_state","alc_exp_sociableYes",0.00545983157579748,"Covariate main effect"
"choice_prop","NA_state","alc_exp_buzzYes",0.0138801099888313,"Covariate main effect"
"choice_prop","NA_state","alc_exp_better_moodYes",0.0140164995082944,"Covariate main effect"
"choice_prop","NA_state","alc_exp_energeticYes",0.00488379567510543,"Covariate main effect"
"choice_prop","NA_state","alc_exp_hangoverYes",-0.00749301896104964,"Covariate main effect"
"choice_prop","NA_state","alc_exp_embarrassedYes",-0.00895527865419874,"Covariate main effect"
"choice_prop","NA_state","alc_exp_be_rudeYes",-0.0115949581386027,"Covariate main effect"
"choice_prop","NA_state","alc_exp_nauseous_vomitYes",-0.0426321704888601,"Covariate main effect"
"choice_prop","NA_state","alc_exp_injuryYes",-0.0165816360803431,"Covariate main effect"
"choice_prop","NA_state","alc_mot_copingYes",0.00478744889316304,"Covariate main effect"
"choice_prop","NA_state","alc_mot_socialYes",2.15094289868299e-05,"Covariate main effect"
"choice_prop","NA_state","alc_mot_enhanceYes",0.0186152265263201,"Covariate main effect"
"choice_prop","NA_state","locationhome",-0.00123763416035542,"Covariate main effect"
"choice_prop","NA_state","locationother",0.00906580184262224,"Covariate main effect"
"choice_prop","NA_state","locationoutdoors",0,"Covariate main effect"
"choice_prop","NA_state","locationrestaurant_cafe",0.00998191349132455,"Covariate main effect"
"choice_prop","NA_state","locationschool_work",-0.00157858962235424,"Covariate main effect"
"choice_prop","NA_state","locationsomeone_elses_home",0,"Covariate main effect"
"choice_prop","NA_state","social_context_aloneYes",0,"Covariate main effect"
"choice_prop","NA_state","social_context_friend_roommateYes",0.00529857282685815,"Covariate main effect"
"choice_prop","NA_state","social_context_romantic_partnerYes",0.00915702210528749,"Covariate main effect"
"choice_prop","NA_state","social_context_familyYes",-0.00765849670758558,"Covariate main effect"
"choice_prop","NA_state","social_context_coworker_classmateYes",-0.00529136583834652,"Covariate main effect"
"choice_prop","NA_state","social_context_strangerYes",0.0117926201652415,"Covariate main effect"
"choice_prop","NA_state","social_context_otherYes",-0.0185222914620656,"Covariate main effect"
"choice_prop","NA_state","alc_cueindirectly_visible",0.000176743408310868,"Covariate main effect"
"choice_prop","NA_state","alc_cuenone",-0.0289062454457071,"Covariate main effect"
"choice_prop","NA_state","responsibilityYes",0.000140776043381731,"Covariate main effect"
"choice_prop","NA_state","day_of_weekMon",0,"Covariate main effect"
"choice_prop","NA_state","day_of_weekSat",-2.25129264616395e-06,"Covariate main effect"
"choice_prop","NA_state","day_of_weekSun",0,"Covariate main effect"
"choice_prop","NA_state","day_of_weekThu",0,"Covariate main effect"
"choice_prop","NA_state","day_of_weekTue",-3.07325722606066e-05,"Covariate main effect"
"choice_prop","NA_state","day_of_weekWed",0,"Covariate main effect"
"choice_prop","NA_state","time_of_dayevening",0.0162862190598574,"Covariate main effect"
"choice_prop","NA_state","NA_state",0.000511825504555214,"Focal predictor"
"choice_prop","NA_state","alc_yday:NA_state",0.000940108541918849,"Interaction with focal predictor"
"choice_prop","NA_state","soft_yday:NA_state",-0.000520662113271031,"Interaction with focal predictor"
"choice_prop","NA_state","alc_today:NA_state",0.00305306104894533,"Interaction with focal predictor"
"choice_prop","NA_state","soft_today:NA_state",-0.000420884408729493,"Interaction with focal predictor"
"choice_prop","NA_state","alc_intend:NA_state",0.00287141174697532,"Interaction with focal predictor"
"choice_prop","NA_state","soft_intend:NA_state",-0.0018238020273116,"Interaction with focal predictor"
"choice_prop","NA_state","thirst_state:NA_state",-2.71982604364116e-05,"Interaction with focal predictor"
"choice_prop","NA_state","hunger_state:NA_state",-0.000943418682287127,"Interaction with focal predictor"
"choice_prop","NA_state","tired_state:NA_state",-0.000268116901042734,"Interaction with focal predictor"
"choice_prop","NA_state","bored_state:NA_state",0.000622301103169775,"Interaction with focal predictor"
"choice_prop","NA_state","alc_craving:NA_state",0.00534445280289159,"Interaction with focal predictor"
"choice_prop","NA_state","soft_craving:NA_state",-0.00286710404375448,"Interaction with focal predictor"
"choice_prop","NA_state","alc_exp_relaxedYes:NA_state",0.00574741908061915,"Interaction with focal predictor"
"choice_prop","NA_state","alc_exp_sociableYes:NA_state",-0.000658632057245301,"Interaction with focal predictor"
"choice_prop","NA_state","alc_exp_buzzYes:NA_state",0.00324277734273004,"Interaction with focal predictor"
"choice_prop","NA_state","alc_exp_better_moodYes:NA_state",0.00343517016372059,"Interaction with focal predictor"
"choice_prop","NA_state","alc_exp_energeticYes:NA_state",0.00401877932360441,"Interaction with focal predictor"
"choice_prop","NA_state","alc_exp_hangoverYes:NA_state",-0.0010125252503187,"Interaction with focal predictor"
"choice_prop","NA_state","alc_exp_embarrassedYes:NA_state",-0.00255642949618154,"Interaction with focal predictor"
"choice_prop","NA_state","alc_exp_be_rudeYes:NA_state",-0.00595876932278725,"Interaction with focal predictor"
"choice_prop","NA_state","alc_exp_nauseous_vomitYes:NA_state",-0.0143742520089485,"Interaction with focal predictor"
"choice_prop","NA_state","alc_exp_injuryYes:NA_state",-0.00123403116189513,"Interaction with focal predictor"
"choice_prop","NA_state","alc_mot_copingYes:NA_state",0.00253051346235123,"Interaction with focal predictor"
"choice_prop","NA_state","alc_mot_socialYes:NA_state",0,"Interaction with focal predictor"
"choice_prop","NA_state","alc_mot_enhanceYes:NA_state",0.00303544490924805,"Interaction with focal predictor"
"choice_prop","NA_state","locationhome:NA_state",-5.41074690578261e-05,"Interaction with focal predictor"
"choice_prop","NA_state","locationother:NA_state",0.00343627092795021,"Interaction with focal predictor"
"choice_prop","NA_state","locationoutdoors:NA_state",0.000168234178953423,"Interaction with focal predictor"
"choice_prop","NA_state","locationrestaurant_cafe:NA_state",0.0045468569597754,"Interaction with focal predictor"
"choice_prop","NA_state","locationschool_work:NA_state",-0.0019861369501872,"Interaction with focal predictor"
"choice_prop","NA_state","locationsomeone_elses_home:NA_state",-0.00013780596052657,"Interaction with focal predictor"
"choice_prop","NA_state","social_context_aloneYes:NA_state",-0.000358796483773897,"Interaction with focal predictor"
"choice_prop","NA_state","social_context_friend_roommateYes:NA_state",-0.000313022198337664,"Interaction with focal predictor"
"choice_prop","NA_state","social_context_romantic_partnerYes:NA_state",0.0035966278541599,"Interaction with focal predictor"
"choice_prop","NA_state","social_context_familyYes:NA_state",-0.000827684019399846,"Interaction with focal predictor"
"choice_prop","NA_state","social_context_coworker_classmateYes:NA_state",-6.10275693433126e-05,"Interaction with focal predictor"
"choice_prop","NA_state","social_context_strangerYes:NA_state",0.0115785061248372,"Interaction with focal predictor"
"choice_prop","NA_state","social_context_otherYes:NA_state",-0.00774160142831638,"Interaction with focal predictor"
"choice_prop","NA_state","alc_cueindirectly_visible:NA_state",-0.00176399477246351,"Interaction with focal predictor"
"choice_prop","NA_state","alc_cuenone:NA_state",-0.00310471440061691,"Interaction with focal predictor"
"choice_prop","NA_state","responsibilityYes:NA_state",-0.000798231011658494,"Interaction with focal predictor"
"choice_prop","NA_state","day_of_weekMon:NA_state",-0.000879018333988555,"Interaction with focal predictor"
"choice_prop","NA_state","day_of_weekSat:NA_state",-8.77839830117747e-05,"Interaction with focal predictor"
"choice_prop","NA_state","day_of_weekSun:NA_state",-0.000121847372093907,"Interaction with focal predictor"
"choice_prop","NA_state","day_of_weekThu:NA_state",1.79533655463652e-06,"Interaction with focal predictor"
"choice_prop","NA_state","day_of_weekTue:NA_state",-0.000772791928231499,"Interaction with focal predictor"
"choice_prop","NA_state","day_of_weekWed:NA_state",-1.37673968054835e-05,"Interaction with focal predictor"
"choice_prop","NA_state","time_of_dayevening:NA_state",0.007285572982356,"Interaction with focal predictor"
"median_rt","NA_state","(Intercept)",0.764401882330755,"Intercept"
"median_rt","NA_state","alc_yday",0.00349404384134845,"Covariate main effect"
"median_rt","NA_state","soft_yday",0.000963383093021149,"Covariate main effect"
"median_rt","NA_state","alc_today",0.0027583519240502,"Covariate main effect"
"median_rt","NA_state","soft_today",0.00395585086007652,"Covariate main effect"
"median_rt","NA_state","alc_intend",0.00426021354654993,"Covariate main effect"
"median_rt","NA_state","soft_intend",-0.00330551854577756,"Covariate main effect"
"median_rt","NA_state","thirst_state",-0.00129309085559831,"Covariate main effect"
"median_rt","NA_state","hunger_state",-0.00252034140045667,"Covariate main effect"
"median_rt","NA_state","tired_state",0.00235180286517726,"Covariate main effect"
"median_rt","NA_state","bored_state",-0.00802799946280337,"Covariate main effect"
"median_rt","NA_state","alc_craving",-0.00292145165109855,"Covariate main effect"
"median_rt","NA_state","soft_craving",-0.00666718161092418,"Covariate main effect"
"median_rt","NA_state","alc_exp_relaxedYes",0.0246689845801412,"Covariate main effect"
"median_rt","NA_state","alc_exp_sociableYes",-0.00866420499268489,"Covariate main effect"
"median_rt","NA_state","alc_exp_buzzYes",0.00246948043126847,"Covariate main effect"
"median_rt","NA_state","alc_exp_better_moodYes",-0.00288549857513282,"Covariate main effect"
"median_rt","NA_state","alc_exp_energeticYes",-0.0109839460822648,"Covariate main effect"
"median_rt","NA_state","alc_exp_hangoverYes",-0.0171801257069394,"Covariate main effect"
"median_rt","NA_state","alc_exp_embarrassedYes",-0.02883574673262,"Covariate main effect"
"median_rt","NA_state","alc_exp_be_rudeYes",-0.0228414758564936,"Covariate main effect"
"median_rt","NA_state","alc_exp_nauseous_vomitYes",-0.0214280222390545,"Covariate main effect"
"median_rt","NA_state","alc_exp_injuryYes",-0.0428317935226769,"Covariate main effect"
"median_rt","NA_state","alc_mot_copingYes",-0.00934331377679969,"Covariate main effect"
"median_rt","NA_state","alc_mot_socialYes",-0.000889873956080235,"Covariate main effect"
"median_rt","NA_state","alc_mot_enhanceYes",0.00643373928714953,"Covariate main effect"
"median_rt","NA_state","locationhome",0.012458692534798,"Covariate main effect"
"median_rt","NA_state","locationother",0.00294864499032726,"Covariate main effect"
"median_rt","NA_state","locationoutdoors",-0.0112990340420733,"Covariate main effect"
"median_rt","NA_state","locationrestaurant_cafe",-0.0284419890211978,"Covariate main effect"
"median_rt","NA_state","locationschool_work",-0.0187164567744267,"Covariate main effect"
"median_rt","NA_state","locationsomeone_elses_home",-0.0043133104899363,"Covariate main effect"
"median_rt","NA_state","social_context_aloneYes",0.000500277481333207,"Covariate main effect"
"median_rt","NA_state","social_context_friend_roommateYes",-0.0170019517998987,"Covariate main effect"
"median_rt","NA_state","social_context_romantic_partnerYes",0.000447717327604288,"Covariate main effect"
"median_rt","NA_state","social_context_familyYes",-0.00905565876789727,"Covariate main effect"
"median_rt","NA_state","social_context_coworker_classmateYes",-0.0148820419014086,"Covariate main effect"
"median_rt","NA_state","social_context_strangerYes",0.00480493275558569,"Covariate main effect"
"median_rt","NA_state","social_context_otherYes",0.0106058009394704,"Covariate main effect"
"median_rt","NA_state","alc_cueindirectly_visible",-0.0160441886018925,"Covariate main effect"
"median_rt","NA_state","alc_cuenone",-0.0125696530046335,"Covariate main effect"
"median_rt","NA_state","responsibilityYes",-0.0201640507859277,"Covariate main effect"
"median_rt","NA_state","day_of_weekMon",-0.00122113284467634,"Covariate main effect"
"median_rt","NA_state","day_of_weekSat",-0.00453467496467924,"Covariate main effect"
"median_rt","NA_state","day_of_weekSun",-0.00579178966492398,"Covariate main effect"
"median_rt","NA_state","day_of_weekThu",0.0012774709210032,"Covariate main effect"
"median_rt","NA_state","day_of_weekTue",-0.00457561323777618,"Covariate main effect"
"median_rt","NA_state","day_of_weekWed",0.00664095410451695,"Covariate main effect"
"median_rt","NA_state","time_of_dayevening",-0.00618682765595523,"Covariate main effect"
"median_rt","NA_state","NA_state",0.00172000976824717,"Focal predictor"
"median_rt","NA_state","alc_yday:NA_state",0.000902357201434366,"Interaction with focal predictor"
"median_rt","NA_state","soft_yday:NA_state",0.00110108320860548,"Interaction with focal predictor"
"median_rt","NA_state","alc_today:NA_state",0.000420956605210916,"Interaction with focal predictor"
"median_rt","NA_state","soft_today:NA_state",0.00214852206092429,"Interaction with focal predictor"
"median_rt","NA_state","alc_intend:NA_state",0.00121567200894334,"Interaction with focal predictor"
"median_rt","NA_state","soft_intend:NA_state",0.000179314500856681,"Interaction with focal predictor"
"median_rt","NA_state","thirst_state:NA_state",0.000333683004873209,"Interaction with focal predictor"
"median_rt","NA_state","hunger_state:NA_state",0.000271177111792235,"Interaction with focal predictor"
"median_rt","NA_state","tired_state:NA_state",0.000270919130237998,"Interaction with focal predictor"
"median_rt","NA_state","bored_state:NA_state",-0.00235183028123734,"Interaction with focal predictor"
"median_rt","NA_state","alc_craving:NA_state",0,"Interaction with focal predictor"
"median_rt","NA_state","soft_craving:NA_state",-0.000526027320187001,"Interaction with focal predictor"
"median_rt","NA_state","alc_exp_relaxedYes:NA_state",0.00818751186205652,"Interaction with focal predictor"
"median_rt","NA_state","alc_exp_sociableYes:NA_state",0.00225601836606418,"Interaction with focal predictor"
"median_rt","NA_state","alc_exp_buzzYes:NA_state",0.00538764023011828,"Interaction with focal predictor"
"median_rt","NA_state","alc_exp_better_moodYes:NA_state",0.00137528230790985,"Interaction with focal predictor"
"median_rt","NA_state","alc_exp_energeticYes:NA_state",-0.00366080565793615,"Interaction with focal predictor"
"median_rt","NA_state","alc_exp_hangoverYes:NA_state",-0.0054082926014361,"Interaction with focal predictor"
"median_rt","NA_state","alc_exp_embarrassedYes:NA_state",-0.00323694892973201,"Interaction with focal predictor"
"median_rt","NA_state","alc_exp_be_rudeYes:NA_state",-0.00120596607199035,"Interaction with focal predictor"
"median_rt","NA_state","alc_exp_nauseous_vomitYes:NA_state",-0.00134948545810511,"Interaction with focal predictor"
"median_rt","NA_state","alc_exp_injuryYes:NA_state",-0.0117592951152915,"Interaction with focal predictor"
"median_rt","NA_state","alc_mot_copingYes:NA_state",-0.000898163098604845,"Interaction with focal predictor"
"median_rt","NA_state","alc_mot_socialYes:NA_state",0.00819539433813698,"Interaction with focal predictor"
"median_rt","NA_state","alc_mot_enhanceYes:NA_state",0.00351869895585854,"Interaction with focal predictor"
"median_rt","NA_state","locationhome:NA_state",0.00193905015393075,"Interaction with focal predictor"
"median_rt","NA_state","locationother:NA_state",0.00412233182743001,"Interaction with focal predictor"
"median_rt","NA_state","locationoutdoors:NA_state",0.00224824277582238,"Interaction with focal predictor"
"median_rt","NA_state","locationrestaurant_cafe:NA_state",0.00374316752206768,"Interaction with focal predictor"
"median_rt","NA_state","locationschool_work:NA_state",-0.00265455849037559,"Interaction with focal predictor"
"median_rt","NA_state","locationsomeone_elses_home:NA_state",-0.00144901459235817,"Interaction with focal predictor"
"median_rt","NA_state","social_context_aloneYes:NA_state",0.00140319990681216,"Interaction with focal predictor"
"median_rt","NA_state","social_context_friend_roommateYes:NA_state",-0.00644316776867536,"Interaction with focal predictor"
"median_rt","NA_state","social_context_romantic_partnerYes:NA_state",-0.00165190456501388,"Interaction with focal predictor"
"median_rt","NA_state","social_context_familyYes:NA_state",-0.000246260548300122,"Interaction with focal predictor"
"median_rt","NA_state","social_context_coworker_classmateYes:NA_state",-9.39639656268994e-05,"Interaction with focal predictor"
"median_rt","NA_state","social_context_strangerYes:NA_state",0.00502381072760639,"Interaction with focal predictor"
"median_rt","NA_state","social_context_otherYes:NA_state",-0.000992817637306623,"Interaction with focal predictor"
"median_rt","NA_state","alc_cueindirectly_visible:NA_state",-0.00246964571812835,"Interaction with focal predictor"
"median_rt","NA_state","alc_cuenone:NA_state",-0.000367331785580408,"Interaction with focal predictor"
"median_rt","NA_state","responsibilityYes:NA_state",-0.00158845805883871,"Interaction with focal predictor"
"median_rt","NA_state","day_of_weekMon:NA_state",0.00212804989294119,"Interaction with focal predictor"
"median_rt","NA_state","day_of_weekSat:NA_state",-0.00158596809900016,"Interaction with focal predictor"
"median_rt","NA_state","day_of_weekSun:NA_state",-0.00266972721579737,"Interaction with focal predictor"
"median_rt","NA_state","day_of_weekThu:NA_state",0.00471267490289884,"Interaction with focal predictor"
"median_rt","NA_state","day_of_weekTue:NA_state",-0.00339441734745163,"Interaction with focal predictor"
"median_rt","NA_state","day_of_weekWed:NA_state",0.00467947521138783,"Interaction with focal predictor"
"median_rt","NA_state","time_of_dayevening:NA_state",-0.00274595393723315,"Interaction with focal predictor"
"drift","NA_state","(Intercept)",0.369601066945724,"Intercept"
"drift","NA_state","alc_yday",0.00120405486188625,"Covariate main effect"
"drift","NA_state","soft_yday",-0.0033910301472034,"Covariate main effect"
"drift","NA_state","alc_today",-0.000827143675633151,"Covariate main effect"
"drift","NA_state","soft_today",-0.00531857111406276,"Covariate main effect"
"drift","NA_state","alc_intend",0.00495001299923793,"Covariate main effect"
"drift","NA_state","soft_intend",-0.00627679910731551,"Covariate main effect"
"drift","NA_state","thirst_state",0.00168239906523831,"Covariate main effect"
"drift","NA_state","hunger_state",0.000805079491683166,"Covariate main effect"
"drift","NA_state","tired_state",0.000982809722777868,"Covariate main effect"
"drift","NA_state","bored_state",0.00396163792665899,"Covariate main effect"
"drift","NA_state","alc_craving",0.00394459011572602,"Covariate main effect"
"drift","NA_state","soft_craving",-0.00163310372811065,"Covariate main effect"
"drift","NA_state","alc_exp_relaxedYes",0.0230880547061928,"Covariate main effect"
"drift","NA_state","alc_exp_sociableYes",-0.00932670282147609,"Covariate main effect"
"drift","NA_state","alc_exp_buzzYes",0.00465717870260619,"Covariate main effect"
"drift","NA_state","alc_exp_better_moodYes",0.0125279833881506,"Covariate main effect"
"drift","NA_state","alc_exp_energeticYes",-0.00024883601612637,"Covariate main effect"
"drift","NA_state","alc_exp_hangoverYes",-0.0286915356196607,"Covariate main effect"
"drift","NA_state","alc_exp_embarrassedYes",-0.0438684709093856,"Covariate main effect"
"drift","NA_state","alc_exp_be_rudeYes",-0.0342346611210545,"Covariate main effect"
"drift","NA_state","alc_exp_nauseous_vomitYes",-0.0255095384671042,"Covariate main effect"
"drift","NA_state","alc_exp_injuryYes",-0.0371727271556386,"Covariate main effect"
"drift","NA_state","alc_mot_copingYes",0.00579139758507863,"Covariate main effect"
"drift","NA_state","alc_mot_socialYes",0,"Covariate main effect"
"drift","NA_state","alc_mot_enhanceYes",0.00781440585818664,"Covariate main effect"
"drift","NA_state","locationhome",6.17153430046955e-05,"Covariate main effect"
"drift","NA_state","locationother",0.0127588691403688,"Covariate main effect"
"drift","NA_state","locationoutdoors",0,"Covariate main effect"
"drift","NA_state","locationrestaurant_cafe",-0.0100067272719398,"Covariate main effect"
"drift","NA_state","locationschool_work",-0.00257015364561555,"Covariate main effect"
"drift","NA_state","locationsomeone_elses_home",0,"Covariate main effect"
"drift","NA_state","social_context_aloneYes",0,"Covariate main effect"
"drift","NA_state","social_context_friend_roommateYes",0,"Covariate main effect"
"drift","NA_state","social_context_romantic_partnerYes",0.00524269191825387,"Covariate main effect"
"drift","NA_state","social_context_familyYes",-0.00823523585122968,"Covariate main effect"
"drift","NA_state","social_context_coworker_classmateYes",0.00657833452407439,"Covariate main effect"
"drift","NA_state","social_context_strangerYes",0.0150816866802157,"Covariate main effect"
"drift","NA_state","social_context_otherYes",0,"Covariate main effect"
"drift","NA_state","alc_cueindirectly_visible",-0.0114869232095807,"Covariate main effect"
"drift","NA_state","alc_cuenone",-0.0161928617877011,"Covariate main effect"
"drift","NA_state","responsibilityYes",-0.0066241144293669,"Covariate main effect"
"drift","NA_state","day_of_weekMon",0,"Covariate main effect"
"drift","NA_state","day_of_weekSat",0,"Covariate main effect"
"drift","NA_state","day_of_weekSun",-0.00128325923970063,"Covariate main effect"
"drift","NA_state","day_of_weekThu",0,"Covariate main effect"
"drift","NA_state","day_of_weekTue",-3.52931300393898e-05,"Covariate main effect"
"drift","NA_state","day_of_weekWed",0,"Covariate main effect"
"drift","NA_state","time_of_dayevening",-0.00486628998493457,"Covariate main effect"
"drift","NA_state","NA_state",0.00283431444571438,"Focal predictor"
"drift","NA_state","alc_yday:NA_state",0.000469239571783566,"Interaction with focal predictor"
"drift","NA_state","soft_yday:NA_state",-0.000579837163082903,"Interaction with focal predictor"
"drift","NA_state","alc_today:NA_state",-0.000167450679958275,"Interaction with focal predictor"
"drift","NA_state","soft_today:NA_state",-0.00115782829575177,"Interaction with focal predictor"
"drift","NA_state","alc_intend:NA_state",0.000827595406111172,"Interaction with focal predictor"
"drift","NA_state","soft_intend:NA_state",-0.00181740506058536,"Interaction with focal predictor"
"drift","NA_state","thirst_state:NA_state",0.00049438444482669,"Interaction with focal predictor"
"drift","NA_state","hunger_state:NA_state",0.000630354610780772,"Interaction with focal predictor"
"drift","NA_state","tired_state:NA_state",0.000806344381919785,"Interaction with focal predictor"
"drift","NA_state","bored_state:NA_state",0.00027918570730934,"Interaction with focal predictor"
"drift","NA_state","alc_craving:NA_state",0.000263249841669452,"Interaction with focal predictor"
"drift","NA_state","soft_craving:NA_state",-0.000360366345521883,"Interaction with focal predictor"
"drift","NA_state","alc_exp_relaxedYes:NA_state",0.00545048180302002,"Interaction with focal predictor"
"drift","NA_state","alc_exp_sociableYes:NA_state",-0.00214096596003503,"Interaction with focal predictor"
"drift","NA_state","alc_exp_buzzYes:NA_state",0.000978779142716182,"Interaction with focal predictor"
"drift","NA_state","alc_exp_better_moodYes:NA_state",0.00406696067672623,"Interaction with focal predictor"
"drift","NA_state","alc_exp_energeticYes:NA_state",-0.00249172287543486,"Interaction with focal predictor"
"drift","NA_state","alc_exp_hangoverYes:NA_state",-0.0108107257898408,"Interaction with focal predictor"
"drift","NA_state","alc_exp_embarrassedYes:NA_state",-0.00857239639870474,"Interaction with focal predictor"
"drift","NA_state","alc_exp_be_rudeYes:NA_state",-0.00448656677249972,"Interaction with focal predictor"
"drift","NA_state","alc_exp_nauseous_vomitYes:NA_state",-0.00404035185113737,"Interaction with focal predictor"
"drift","NA_state","alc_exp_injuryYes:NA_state",-0.0031665050729157,"Interaction with focal predictor"
"drift","NA_state","alc_mot_copingYes:NA_state",0.00298247128362916,"Interaction with focal predictor"
"drift","NA_state","alc_mot_socialYes:NA_state",2.46940469926729e-05,"Interaction with focal predictor"
"drift","NA_state","alc_mot_enhanceYes:NA_state",0.000525141775553415,"Interaction with focal predictor"
"drift","NA_state","locationhome:NA_state",0.00267089631641717,"Interaction with focal predictor"
"drift","NA_state","locationother:NA_state",0.00933850665708229,"Interaction with focal predictor"
"drift","NA_state","locationoutdoors:NA_state",-1.20315698893463e-05,"Interaction with focal predictor"
"drift","NA_state","locationrestaurant_cafe:NA_state",-0.00204667788788225,"Interaction with focal predictor"
"drift","NA_state","locationschool_work:NA_state",-0.00299828058599064,"Interaction with focal predictor"
"drift","NA_state","locationsomeone_elses_home:NA_state",0,"Interaction with focal predictor"
"drift","NA_state","social_context_aloneYes:NA_state",0.000603979569695264,"Interaction with focal predictor"
"drift","NA_state","social_context_friend_roommateYes:NA_state",3.92720102338808e-05,"Interaction with focal predictor"
"drift","NA_state","social_context_romantic_partnerYes:NA_state",3.69798075360197e-05,"Interaction with focal predictor"
"drift","NA_state","social_context_familyYes:NA_state",0.00216101570662039,"Interaction with focal predictor"
"drift","NA_state","social_context_coworker_classmateYes:NA_state",0.00262521520055171,"Interaction with focal predictor"
"drift","NA_state","social_context_strangerYes:NA_state",0.0116798214630751,"Interaction with focal predictor"
"drift","NA_state","social_context_otherYes:NA_state",-0.000952393586325956,"Interaction with focal predictor"
"drift","NA_state","alc_cueindirectly_visible:NA_state",-0.00201343524002808,"Interaction with focal predictor"
"drift","NA_state","alc_cuenone:NA_state",8.12841333855617e-05,"Interaction with focal predictor"
"drift","NA_state","responsibilityYes:NA_state",0.00123794273343079,"Interaction with focal predictor"
"drift","NA_state","day_of_weekMon:NA_state",-7.47733488056102e-05,"Interaction with focal predictor"
"drift","NA_state","day_of_weekSat:NA_state",0.0033055543657011,"Interaction with focal predictor"
"drift","NA_state","day_of_weekSun:NA_state",9.95070473094991e-05,"Interaction with focal predictor"
"drift","NA_state","day_of_weekThu:NA_state",0.00300444061935896,"Interaction with focal predictor"
"drift","NA_state","day_of_weekTue:NA_state",0,"Interaction with focal predictor"
