subject,session,drift,alcbias,B,nondectime,negative_log_likelihood,hit_boundary,hit_boundary2,repr
1,21,0.6751829181713485,1.7593686312639272,0.6838865328890191,0.46051623169833816,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-0.3412247177006229, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.6751829181713485, minval=-10, maxval=10), alcbias=Fitted(1.7593686312639272, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.6838865328890191, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.46051623169833816, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-0.3412247177006229, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
1,22,0.13774546594963005,2.741974042901746,0.6350180404860003,0.3880709183273114,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-88.38108031656111, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.13774546594963005, minval=-10, maxval=10), alcbias=Fitted(2.741974042901746, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.6350180404860003, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.3880709183273114, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-88.38108031656111, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
1,23,0.8088826513554671,1.5962846041888366,0.6439962659686349,0.42328631893882623,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-5.90666893052477, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.8088826513554671, minval=-10, maxval=10), alcbias=Fitted(1.5962846041888366, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.6439962659686349, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.42328631893882623, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-5.90666893052477, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
1,24,-0.042141380940853894,3.4292628015727593,0.4906679115805977,0.38650195720601077,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-124.32530823971739, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(-0.042141380940853894, minval=-10, maxval=10), alcbias=Fitted(3.4292628015727593, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.4906679115805977, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.38650195720601077, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-124.32530823971739, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
1,25,0.6470509927999541,1.453367430038225,0.746211595286567,0.47046126026013085,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=37.197819718024206, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.6470509927999541, minval=-10, maxval=10), alcbias=Fitted(1.453367430038225, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.746211595286567, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.47046126026013085, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=37.197819718024206, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
1,26,-0.054197484847594714,3.56636005681506,0.6419961251209032,0.3572905814729224,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-136.09634675430945, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(-0.054197484847594714, minval=-10, maxval=10), alcbias=Fitted(3.56636005681506, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.6419961251209032, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.3572905814729224, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-136.09634675430945, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
1,27,0.7977714551351786,0.8523613689626662,0.5610185716813404,0.46717017277031575,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=1.6922883035730374, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.7977714551351786, minval=-10, maxval=10), alcbias=Fitted(0.8523613689626662, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.5610185716813404, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.46717017277031575, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=1.6922883035730374, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
1,28,0.7793275013535653,1.4970904521776796,0.6047902014697933,0.4561211212435528,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-4.114896244455139, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.7793275013535653, minval=-10, maxval=10), alcbias=Fitted(1.4970904521776796, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.6047902014697933, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.4561211212435528, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-4.114896244455139, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
1,29,0.2661781405116902,3.1051319590773034,0.9954385808705994,0.33121808466019786,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-55.984123830039636, nparams=4, samplesize=160, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.2661781405116902, minval=-10, maxval=10), alcbias=Fitted(3.1051319590773034, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.9954385808705994, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.33121808466019786, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=-55.984123830039636, nparams=4, samplesize=160, mess=''), choice_names=('alc', 'soft'))"
2,1,0.03192779976698467,0.6620855935307003,0.8370868781562002,0.0660635564675005,"<bound method FitResult.value of FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=143.76570032893437, nparams=4, samplesize=155, mess='')>",False,,"Model(name='DDM model', drift=DriftValueBias(drift=Fitted(0.03192779976698467, minval=-10, maxval=10), alcbias=Fitted(0.6620855935307003, minval=-5, maxval=5)), noise=NoiseConstant(noise=1), bound=BoundConstant(B=Fitted(0.8370868781562002, minval=0.1, maxval=4)), IC=ICPointSourceCenter(), overlay=OverlayChain(overlays=[OverlayNonDecision(nondectime=Fitted(0.0660635564675005, minval=0, maxval=1)), OverlayUniformMixture(umixturecoef=0.02)]), dx=0.001, dt=0.001, T_dur=4, fitresult=FitResult(fitting_method='differential_evolution', method='auto', loss='Negative log likelihood', value=143.76570032893437, nparams=4, samplesize=155, mess=''), choice_names=('alc', 'soft'))"
